tag,estimator,variant,sigma_obs,sim_seed,est_seed,block,coverage,rung,cal_skill,cal_skill_sd,cal_pearson,cal_spearman,cal_sign_accuracy,n_split_seeds,n_params
primary,joint,strict,0.15,9,110,rank2,0.2,lowrank,-0.004198482927672498,0.006817014761082198,-0.00402707962745313,-0.008129184831780033,,8,204
primary,joint,strict,0.15,9,110,rank2,0.4,lowrank,-0.0037849733122408413,0.005842099060747445,-0.004231180081785771,-0.014701365374601844,,8,204
primary,joint,strict,0.15,9,110,rank2,0.7,lowrank,-0.001533630735934599,0.0028358135494879985,0.008393016995007977,-0.0010067424255482814,,8,204
primary,joint,strict,0.15,10,111,honest_alpha,0.4,lowrank,-0.004373639539470758,0.005039795355441255,-0.0032761520141925877,-0.009254279612183265,,4,1856
primary,joint,strict,0.15,10,111,honest_alpha,0.4,potential,-0.0029720771588439554,0.0008100523812266062,-0.031025233992501844,-0.1394846152713667,,4,100
primary,joint,strict,0.15,10,111,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,10,111,honest_alpha,0.7,lowrank,0.00016497532965367712,0.0005767372583716999,0.016661900951952188,0.021648030785233162,,4,864
primary,joint,strict,0.15,10,111,honest_alpha,0.7,potential,-0.0010977777709518244,0.002655682555090769,-0.01278121174440651,-0.11165062125835365,,4,100
primary,joint,strict,0.15,10,111,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,10,111,rank2,0.05,lowrank,-0.016491936057915893,0.02999009884764835,0.02369566656129605,0.005190800283182753,,8,204
primary,joint,strict,0.15,10,111,rank2,0.1,lowrank,-0.0161338191001741,0.04162609421659222,0.022676823234179588,0.011125094296044113,,8,204
primary,joint,strict,0.15,10,111,rank2,0.2,lowrank,-0.008849633541259685,0.012180156526048928,-0.009307556818535066,-0.0056433412038804295,,8,204
primary,joint,strict,0.15,10,111,rank2,0.4,lowrank,-0.0028497129177559727,0.004372823799435529,0.005073854441292099,-0.0004823361715756778,,8,204
primary,joint,strict,0.15,10,111,rank2,0.7,lowrank,7.055353196407099e-05,0.001911695811312381,0.01449021329956179,0.0037646355827011956,,8,204
primary,joint,strict,0.15,11,112,honest_alpha,0.4,lowrank,-0.01304034534747095,0.0149366711292497,-0.030376623500506395,-0.006953416606569567,,4,1856
primary,joint,strict,0.15,11,112,honest_alpha,0.4,potential,-0.0011962224691755563,0.0015409830377661354,-0.005717658708389067,-0.12504183086814444,,4,100
primary,joint,strict,0.15,11,112,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,11,112,honest_alpha,0.7,lowrank,-0.0011968056715218611,0.0023936113430437223,0.014358703944600204,0.032191476356339004,,4,1856
primary,joint,strict,0.15,11,112,honest_alpha,0.7,potential,-0.00024970904282334283,0.0002091942195302421,-0.00910629877447211,-0.1175830601129605,,4,100
primary,joint,strict,0.15,11,112,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,11,112,rank2,0.05,lowrank,-0.013336322918603954,0.011662767934482189,-0.0233966858492435,-0.020256835210354686,,8,204
primary,joint,strict,0.15,11,112,rank2,0.1,lowrank,-0.019233607008556017,0.02192029300152153,0.004810037771287952,0.002764306328715939,,8,204
primary,joint,strict,0.15,11,112,rank2,0.2,lowrank,-0.003168036419394199,0.0026520518308262688,0.005359237708985272,0.010387472387772474,,8,204
primary,joint,strict,0.15,11,112,rank2,0.4,lowrank,-0.002202181917954543,0.002911452309978159,-0.0016107980261009405,-0.002114258805472014,,8,204
primary,joint,strict,0.15,11,112,rank2,0.7,lowrank,-0.0018784339308088593,0.00218911357072014,-0.0024370276148042015,0.00011160506648884889,,8,204
primary,joint,strict,0.15,12,113,honest_alpha,0.4,lowrank,0.00038513751932039986,0.0009960242012567973,0.05696885674196194,0.060829364839332004,,4,1856
primary,joint,strict,0.15,12,113,honest_alpha,0.4,potential,-0.0007049072594879635,0.0022862694036306745,-0.00031317205263790447,-0.05879598216450055,,4,100
primary,joint,strict,0.15,12,113,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,12,113,honest_alpha,0.7,lowrank,0.0006814499949926722,0.0008844174267247267,0.04161186974580693,0.04349118957007421,,4,1856
primary,joint,strict,0.15,12,113,honest_alpha,0.7,potential,-0.0006552565551175005,0.002140180806083487,0.01969537865240886,-0.08192227000140903,,4,100
primary,joint,strict,0.15,12,113,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,12,113,rank2,0.05,lowrank,-0.05329559547818308,0.08198679103325543,-0.0059419341240779825,-0.0063036548266225045,,8,204
primary,joint,strict,0.15,12,113,rank2,0.1,lowrank,-0.012514328161013749,0.021812570289212112,0.005819231360476987,0.008975860448493574,,8,204
primary,joint,strict,0.15,12,113,rank2,0.2,lowrank,-0.0057031930481096504,0.0124725248208651,6.873957603298023e-05,0.0006744176347937277,,8,204
primary,joint,strict,0.15,12,113,rank2,0.4,lowrank,-0.010512795201149644,0.02676058366878737,-0.014878125651079124,-0.0019562783041221768,,8,204
primary,joint,strict,0.15,12,113,rank2,0.7,lowrank,-0.00243074259636078,0.0030758919822596177,-0.005140391122150857,0.010089059040379144,,8,204
primary,joint,strict,0.15,13,114,honest_alpha,0.4,lowrank,-0.0005322415182122398,0.0010644830364244795,0.006365646233809041,-0.0032126803971881204,,4,864
primary,joint,strict,0.15,13,114,honest_alpha,0.4,potential,0.003403227559365618,0.0047235759633322124,0.06329216423588377,-0.021378375800511745,,4,100
primary,joint,strict,0.15,13,114,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,13,114,honest_alpha,0.7,lowrank,0.0001679452930944958,0.0003358905861889916,0.030246825055198375,-0.003855215692065422,,4,1856
primary,joint,strict,0.15,13,114,honest_alpha,0.7,potential,0.0006120983086671528,0.0006951491453451792,0.03590393384999354,-0.012125988938731217,,4,100
primary,joint,strict,0.15,13,114,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,13,114,rank2,0.05,lowrank,-0.012035335380850165,0.020129272480292056,-0.008768442513236807,0.010429827017034184,,8,204
primary,joint,strict,0.15,13,114,rank2,0.1,lowrank,-0.013414912526377554,0.02252514672533395,-0.011890216683142728,-0.01173989560373776,,8,204
primary,joint,strict,0.15,13,114,rank2,0.2,lowrank,-0.011185590125123032,0.01597180997490365,0.0026581488797590537,0.002649772845810596,,8,204
primary,joint,strict,0.15,13,114,rank2,0.4,lowrank,-0.0074150565640606625,0.00972071177266243,-0.0076600984179990735,-0.004106903152692473,,8,204
primary,joint,strict,0.15,13,114,rank2,0.7,lowrank,-0.002202815016381171,0.0029362272634917315,-0.018946142637619987,0.006211128052473877,,8,204
primary,joint,strict,0.15,14,115,honest_alpha,0.4,lowrank,-0.00452298244079663,0.006458260893883479,0.007192732133935678,1.064982881362452e-05,,4,416
primary,joint,strict,0.15,14,115,honest_alpha,0.4,potential,0.00019116959835357994,0.0009419100495083873,0.02201863274907076,-0.023752086411272754,,4,100
primary,joint,strict,0.15,14,115,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,14,115,honest_alpha,0.7,lowrank,-0.0026353434021280098,0.0022440105901289074,-0.008841682514490395,-0.03050654736870938,,4,1856
primary,joint,strict,0.15,14,115,honest_alpha,0.7,potential,-0.001203128556815647,0.002406257113631294,-0.06660705421777885,-0.1889237707376625,,4,100
primary,joint,strict,0.15,14,115,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,14,115,rank2,0.05,lowrank,-0.07394670574237852,0.0962533445967086,0.016505381261174505,0.008135133348979653,,8,204
primary,joint,strict,0.15,14,115,rank2,0.1,lowrank,-0.013626375613026168,0.01920952225200089,0.01871573887861866,0.006618490078899828,,8,204
primary,joint,strict,0.15,14,115,rank2,0.2,lowrank,-0.007559894454387303,0.011050610023484371,0.007429686142721154,-0.006914237511855126,,8,204
primary,joint,strict,0.15,14,115,rank2,0.4,lowrank,-0.0036348741092770698,0.009014338014307396,0.03283737615839258,0.018297369821670725,,8,204
primary,joint,strict,0.15,14,115,rank2,0.7,lowrank,-0.002070000223208121,0.004690762996043361,0.018968252541428986,0.0016204200901255626,,8,204
primary,joint,strict,0.15,15,116,honest_alpha,0.4,lowrank,-0.009745983499304667,0.015397020351157956,-0.008526214196131142,0.005041379719664896,,4,1856
primary,joint,strict,0.15,15,116,honest_alpha,0.4,potential,-0.00014145150330996392,0.00017345482226646908,0.018651525605170634,-0.028218164338033872,,4,100
primary,joint,strict,0.15,15,116,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,15,116,honest_alpha,0.7,lowrank,-0.006695288672137811,0.010147301190948954,-0.0152607923051397,-0.012192232639798342,,4,1856
primary,joint,strict,0.15,15,116,honest_alpha,0.7,potential,-0.0006426853876112526,0.0010619651630122283,-0.0038279195865619647,-0.10983700223136429,,4,100
primary,joint,strict,0.15,15,116,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,15,116,rank2,0.05,lowrank,-0.1089401539257451,0.22271736131549766,-0.007043149303794512,-0.007049928982395918,,8,204
primary,joint,strict,0.15,15,116,rank2,0.1,lowrank,-0.02846755891923891,0.04733446964143333,-0.01853785609066377,-0.019426799172913123,,8,204
primary,joint,strict,0.15,15,116,rank2,0.2,lowrank,-0.0030093455562472393,0.004124490702426662,-0.00019611015226735987,0.003537958792410979,,8,204
primary,joint,strict,0.15,15,116,rank2,0.4,lowrank,-0.006514054640433475,0.01226023693287047,-0.013520263425655274,-0.0028425930281079453,,8,204
primary,joint,strict,0.15,15,116,rank2,0.7,lowrank,-0.0008018292215035416,0.001012180601338575,-0.005829390726684616,-0.00469002598393393,,8,204
primary,joint,strict,0.15,16,117,honest_alpha,0.4,lowrank,-0.0005185714792710905,0.0012999337932111637,-0.0037018461673329235,-0.014994227452877961,,4,864
primary,joint,strict,0.15,16,117,honest_alpha,0.4,potential,0.00013517615997221677,0.0035190847949540427,0.026957956210523826,-0.10311102204990369,,4,100
primary,joint,strict,0.15,16,117,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,16,117,honest_alpha,0.7,lowrank,-0.002817892427815105,0.005029417995608504,0.018122944753960073,0.02043225839535911,,4,1856
primary,joint,strict,0.15,16,117,honest_alpha,0.7,potential,-0.0005831437649914673,0.0011785241029966542,-0.003831509494876013,-0.07332160688414377,,4,100
primary,joint,strict,0.15,16,117,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,16,117,rank2,0.05,lowrank,-0.037289121678794696,0.057607344850096706,-0.011627895900262903,-0.0006513389143957073,,8,204
primary,joint,strict,0.15,16,117,rank2,0.1,lowrank,-0.01942279545378356,0.039858868269067725,-0.0002997736417583015,0.004834387983170925,,8,204
primary,joint,strict,0.15,16,117,rank2,0.2,lowrank,-0.0024130289655432263,0.007054029229780126,-0.0010199698077572258,-0.0015280128869675856,,8,204
primary,joint,strict,0.15,16,117,rank2,0.4,lowrank,-0.001587962025913922,0.00325022596367348,0.012926709712658174,0.030263485297893838,,8,204
primary,joint,strict,0.15,16,117,rank2,0.7,lowrank,-0.0005768667965850294,0.0009064960021718606,-0.013540086749366435,-0.00804590524875722,,8,204
primary,joint,strict,0.15,17,118,honest_alpha,0.4,lowrank,0.0,0.0,,,,4,1856
primary,joint,strict,0.15,17,118,honest_alpha,0.4,potential,0.004177714222558165,0.007935409683255394,0.06834645962683979,0.023234838446167718,,4,100
primary,joint,strict,0.15,17,118,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,17,118,honest_alpha,0.7,lowrank,-0.005621545378377557,0.011243090756755114,0.033467629969541855,0.012506106533871506,,4,1856
primary,joint,strict,0.15,17,118,honest_alpha,0.7,potential,0.0016046261023356934,0.0027200713355122765,0.04171735160488843,0.005004946013783257,,4,100
primary,joint,strict,0.15,17,118,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,17,118,rank2,0.05,lowrank,-0.05887128926850804,0.13753572492549573,-0.0009086324945578664,0.0015154388768308668,,8,204
primary,joint,strict,0.15,17,118,rank2,0.1,lowrank,-0.0035991471087367666,0.007672475575586089,-0.002876672712908075,-0.002083375665825886,,8,204
primary,joint,strict,0.15,17,118,rank2,0.2,lowrank,-0.003301207999749395,0.005366144559175919,-0.0076533685165763015,0.0011471817831507631,,8,204
primary,joint,strict,0.15,17,118,rank2,0.4,lowrank,-0.00218865344397981,0.006703076787396977,0.009815321816495876,0.004175678543208316,,8,204
primary,joint,strict,0.15,17,118,rank2,0.7,lowrank,-0.0005855642424037744,0.0019886362750747536,0.0023363594736805315,-0.0018742047480255913,,8,204
primary,joint,strict,0.15,18,119,honest_alpha,0.4,lowrank,-0.009271985872573385,0.01593451542038846,-0.005823276031418354,0.009356343715578431,,4,864
primary,joint,strict,0.15,18,119,honest_alpha,0.4,potential,0.0004204464361718674,0.0013402455306384185,0.037582349858161265,-0.05612447999107215,,4,100
primary,joint,strict,0.15,18,119,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,18,119,honest_alpha,0.7,lowrank,-0.0005860563165295818,0.0011721126330591636,-0.03460398243950394,-0.032463690143048854,,4,1856
primary,joint,strict,0.15,18,119,honest_alpha,0.7,potential,-0.0010285254444047376,0.0030414811674877294,0.011834513499862758,-0.10719596191187385,,4,100
primary,joint,strict,0.15,18,119,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,18,119,rank2,0.05,lowrank,-0.018430204553231577,0.026178553757272193,-0.007294483970150617,-0.0020240281578555474,,8,204
primary,joint,strict,0.15,18,119,rank2,0.1,lowrank,-0.027297059078065955,0.03230840452190743,-0.01641601178109541,-0.011704196876054443,,8,204
primary,joint,strict,0.15,18,119,rank2,0.2,lowrank,-0.009123882027276764,0.010591248890207947,-0.0038327863935916956,0.005465546490355682,,8,204
primary,joint,strict,0.15,18,119,rank2,0.4,lowrank,-0.003109283079276756,0.005550126017858683,-0.007922793626982111,0.0022905093542585813,,8,204
primary,joint,strict,0.15,18,119,rank2,0.7,lowrank,-0.0026437844764452822,0.004498367059083387,-0.02972629760325267,-0.015597852538609642,,8,204
primary,joint,strict,0.15,19,120,honest_alpha,0.4,lowrank,-0.010934505508601478,0.020255760260553177,-0.02209716171331816,-0.01564034495182795,,4,416
primary,joint,strict,0.15,19,120,honest_alpha,0.4,potential,-0.001823828595569399,0.0052363234445693425,-0.01881182843424764,-0.05527156794855586,,4,100
primary,joint,strict,0.15,19,120,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,19,120,honest_alpha,0.7,lowrank,-3.1656997232787365e-06,0.0005450325694370316,0.022964302151017045,0.0248504699034809,,4,1856
primary,joint,strict,0.15,19,120,honest_alpha,0.7,potential,-0.0007048653879218603,0.0011915345032584691,-0.00979256021398949,-0.08640226472698613,,4,100
primary,joint,strict,0.15,19,120,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,19,120,rank2,0.05,lowrank,-0.05613176644002957,0.07147422877829777,-0.0060764315798923964,-0.012074181567743477,,8,204
primary,joint,strict,0.15,19,120,rank2,0.1,lowrank,-0.014533898303336928,0.019167021046849256,-0.001332556601341903,-0.003963241341186857,,8,204
primary,joint,strict,0.15,19,120,rank2,0.2,lowrank,-0.0012335394399317912,0.002581123381719096,0.0034711782164981394,-0.012129705690479553,,8,204
primary,joint,strict,0.15,19,120,rank2,0.4,lowrank,-0.006243983798668085,0.014551537854922128,0.011436737978219385,-0.012913623264584341,,8,204
primary,joint,strict,0.15,19,120,rank2,0.7,lowrank,-0.0019571559561168267,0.00391839385868465,-0.010759094962062165,-0.022255328322049732,,8,204
realism,joint,nuisance,0.15,0,101,honest_alpha,0.4,lowrank,-0.001960030662944312,0.003920061325888624,0.009259377159006401,0.029423046298302977,0.4931506849315068,4,864
realism,joint,nuisance,0.15,0,101,honest_alpha,0.4,potential,-0.0005407607572798789,0.0006788508044724404,-0.04498037379037901,-0.15582260042754,0.5308219178082192,4,100
realism,joint,nuisance,0.15,0,101,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,0,101,honest_alpha,0.7,lowrank,-0.0029097340370223546,0.008351683754419185,-0.0028102107227356795,-0.010372004514715052,0.49974579182411544,4,864
realism,joint,nuisance,0.15,0,101,honest_alpha,0.7,potential,0.0007719577186531823,0.00101306570836296,0.062377068525650205,0.021844255528291532,0.5965258215962441,4,100
realism,joint,nuisance,0.15,0,101,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,0,101,rank2,0.05,lowrank,-0.055051023706809685,0.1073691391648784,-0.012542795149301091,-0.014431675724791898,0.49724561572538883,8,204
realism,joint,nuisance,0.15,0,101,rank2,0.1,lowrank,-0.009273586472048762,0.020019041612966297,-0.005737683897212912,0.004029016726502402,0.4914250658302807,8,204
realism,joint,nuisance,0.15,0,101,rank2,0.2,lowrank,-0.001627498596688523,0.0023407505167774624,-0.0029029910342554025,0.007885537912717377,0.505853560722076,8,204
realism,joint,nuisance,0.15,0,101,rank2,0.4,lowrank,-0.0026200079969934398,0.0033972031290476403,-0.017462640662916105,-0.014113776215054835,0.4963073683229322,8,204
realism,joint,nuisance,0.15,0,101,rank2,0.7,lowrank,-0.002581923445549056,0.005066220392034073,0.007014850518237097,0.0021213722960497583,0.5030592870107028,8,204
realism,joint,nuisance,0.15,1,102,honest_alpha,0.4,lowrank,-0.0007111367162826454,0.001102488181496984,-0.021617835888325942,-0.043951136582211704,0.450609756097561,4,864
realism,joint,nuisance,0.15,1,102,honest_alpha,0.4,potential,0.00018270545645529546,0.0003654109129105909,0.04708167682387189,-0.07212470205609142,0.6833333333333333,4,100
realism,joint,nuisance,0.15,1,102,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,1,102,honest_alpha,0.7,lowrank,-0.001159598650492949,0.0037210662076412105,0.02509141018515224,-0.0034238091192986216,0.524420261691929,4,1856
realism,joint,nuisance,0.15,1,102,honest_alpha,0.7,potential,0.0015709116018385039,0.0031418232036770077,0.1064598882547978,0.01960678112982722,0.6144578313253012,4,100
realism,joint,nuisance,0.15,1,102,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,1,102,rank2,0.05,lowrank,-0.05405324831440167,0.12303350535500122,0.0020822686760981848,-0.01155760460550402,0.4883631385299905,8,204
realism,joint,nuisance,0.15,1,102,rank2,0.1,lowrank,-0.022224835002972648,0.04494186012929267,-0.00896085656434597,-0.01805147226972758,0.4665651410212868,8,204
realism,joint,nuisance,0.15,1,102,rank2,0.2,lowrank,-0.005434255122415549,0.010962597709842897,0.007202684821592915,0.0018700630689919358,0.4889470271899877,8,204
realism,joint,nuisance,0.15,1,102,rank2,0.4,lowrank,-0.00475923270338055,0.009336373875101788,0.021292677300259934,0.0053089949670524885,0.4980911516352724,8,204
realism,joint,nuisance,0.15,1,102,rank2,0.7,lowrank,-0.0027237599928867234,0.006295163469042524,-0.00040087477441702645,0.0005123928401757649,0.45800004895623975,8,204
realism,joint,nuisance,0.15,2,103,honest_alpha,0.4,lowrank,0.0005723456924899284,0.0011446913849798568,0.048833380316604176,0.07461203828385882,0.5641025641025641,4,1856
realism,joint,nuisance,0.15,2,103,honest_alpha,0.4,potential,0.0,0.0,,,,4,100
realism,joint,nuisance,0.15,2,103,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,2,103,honest_alpha,0.7,lowrank,-0.0002555952474146972,0.0003299964793124405,-0.007646791638986241,-0.0031092801559717918,0.5338396624472574,4,864
realism,joint,nuisance,0.15,2,103,honest_alpha,0.7,potential,-0.00023799190296697192,0.00047598380593394385,-0.02159423477930363,-0.06934779516588001,0.49333333333333335,4,100
realism,joint,nuisance,0.15,2,103,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,2,103,rank2,0.05,lowrank,-0.02874147346257047,0.038900624396329186,0.0011315209306883953,0.007820026630799056,0.5038452238237431,8,204
realism,joint,nuisance,0.15,2,103,rank2,0.1,lowrank,-0.008568564195918504,0.007093890864416052,0.009798960413837153,0.023185125505547674,0.5383439338189745,8,204
realism,joint,nuisance,0.15,2,103,rank2,0.2,lowrank,-0.018727820608649665,0.031663000786459346,0.020401192368793848,0.014309973617985397,0.5137391642631877,8,204
realism,joint,nuisance,0.15,2,103,rank2,0.4,lowrank,-0.004181121483985473,0.008955737638755353,-0.004519714740291567,0.00035007018058658205,0.503968253968254,8,204
realism,joint,nuisance,0.15,2,103,rank2,0.7,lowrank,-0.0019928191212941204,0.004746207068511556,0.012683153650767059,0.02513456901523419,0.4992761055369751,8,204
realism,joint,nuisance,0.15,3,104,honest_alpha,0.4,lowrank,-0.0017061525415872358,0.0020561084224100298,-0.009939764595241471,-0.018755916246194475,0.4951798294401187,4,864
realism,joint,nuisance,0.15,3,104,honest_alpha,0.4,potential,0.0003080362348991672,0.00159538353223598,0.010459716653985393,-0.0705341813878798,0.5636586080525039,4,100
realism,joint,nuisance,0.15,3,104,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,3,104,honest_alpha,0.7,lowrank,7.143474643281356e-05,0.0001428694928656271,0.024028569242687196,0.014034485415910845,0.5,4,864
realism,joint,nuisance,0.15,3,104,honest_alpha,0.7,potential,-0.0009202507322490505,0.0018011241658431956,-0.025756513929951843,-0.10382401705705348,0.5109903381642512,4,100
realism,joint,nuisance,0.15,3,104,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,3,104,rank2,0.05,lowrank,-0.03343310855488714,0.09554404218554713,0.024021465374836775,0.006515373246652464,0.5153420289713082,8,204
realism,joint,nuisance,0.15,3,104,rank2,0.1,lowrank,-0.022155650215806677,0.04860869352489716,-0.008360341307004552,0.0013031970974143915,0.5070037967111821,8,204
realism,joint,nuisance,0.15,3,104,rank2,0.2,lowrank,-0.018796588065274192,0.03376682976029734,-0.004432112582442481,-0.003319760794265622,0.48607807996905833,8,204
realism,joint,nuisance,0.15,3,104,rank2,0.4,lowrank,-0.004534725663725397,0.005638597004894573,-0.01159368122048426,-0.0221628460308081,0.4790623779068989,8,204
realism,joint,nuisance,0.15,3,104,rank2,0.7,lowrank,-0.0017350294770926422,0.0021584307421400853,-0.008019729203437983,0.0044890436126118404,0.4731238363618156,8,204
realism,joint,nuisance,0.15,4,105,honest_alpha,0.4,lowrank,-0.004466863712662916,0.008933727425325833,0.014329084825855015,0.02315221972506229,0.5277777777777778,4,1856
realism,joint,nuisance,0.15,4,105,honest_alpha,0.4,potential,-0.0016573093514207216,0.003314618702841443,0.07526185174321443,-0.011660989914085575,0.6744186046511628,4,100
realism,joint,nuisance,0.15,4,105,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,4,105,honest_alpha,0.7,lowrank,-0.003027345971973794,0.005332360346769061,0.034259837247175684,0.02672518101143583,0.4648855542224308,4,864
realism,joint,nuisance,0.15,4,105,honest_alpha,0.7,potential,0.0008957879179252448,0.001384148076191885,0.05711980762893441,-0.04107926479228659,0.5672819689673623,4,100
realism,joint,nuisance,0.15,4,105,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,4,105,rank2,0.05,lowrank,-0.02059003048143948,0.04074902620840631,0.018148917287947545,0.005617570116147872,0.5272516437744984,8,204
realism,joint,nuisance,0.15,4,105,rank2,0.1,lowrank,-0.00771999820182076,0.008589409554726557,0.0329794966225286,0.028254836328367065,0.539108812948085,8,204
realism,joint,nuisance,0.15,4,105,rank2,0.2,lowrank,-0.014512529710065947,0.029269259485250994,0.010140664183207072,0.0033800939981561647,0.5005954714010472,8,204
realism,joint,nuisance,0.15,4,105,rank2,0.4,lowrank,-0.004702541176971942,0.010377584325646073,0.031187035021102344,0.004577064095825774,0.5669075307299812,8,204
realism,joint,nuisance,0.15,4,105,rank2,0.7,lowrank,-0.004145841712918055,0.008974221346171941,0.017994991820635776,0.005212382972746069,0.5054971413879537,8,204
realism,joint,nuisance,0.15,5,106,honest_alpha,0.4,lowrank,-0.0010581467876893402,0.0021162935753786805,0.03391668834406663,0.06448906870569021,0.5875,4,864
realism,joint,nuisance,0.15,5,106,honest_alpha,0.4,potential,0.0004740958750336921,0.0009477090246575,0.03461826804663457,-0.03586841843622831,0.555197068012497,4,100
realism,joint,nuisance,0.15,5,106,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,5,106,honest_alpha,0.7,lowrank,-6.2259820526267e-05,0.000124519641052534,0.021662203967980388,0.04763108393370938,0.5526315789473685,4,864
realism,joint,nuisance,0.15,5,106,honest_alpha,0.7,potential,-0.00023844173429005133,0.0009651163166414518,0.01063241943357475,-0.11395977569314462,0.5733766233766233,4,100
realism,joint,nuisance,0.15,5,106,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,5,106,rank2,0.05,lowrank,-0.03369233570218448,0.06309580770699162,0.009576357574927105,0.003112425354068298,0.5130153578270185,8,204
realism,joint,nuisance,0.15,5,106,rank2,0.1,lowrank,-0.007512259888105735,0.015287180348252879,0.012013360947128038,0.02225507169884179,0.5048173747360739,8,204
realism,joint,nuisance,0.15,5,106,rank2,0.2,lowrank,-0.008158360934816727,0.011632783629523982,-0.018152627444353354,-0.002953786485870424,0.4854839563649282,8,204
realism,joint,nuisance,0.15,5,106,rank2,0.4,lowrank,-0.003221661640844059,0.005247374317911284,-0.01649566988951646,0.00892922627504214,0.45096654297123384,8,204
realism,joint,nuisance,0.15,5,106,rank2,0.7,lowrank,-0.0021951562898319815,0.0038854681510629378,-0.011172245307620085,-0.0001577034169270208,0.4558383135072331,8,204
realism,joint,nuisance,0.15,6,107,honest_alpha,0.4,lowrank,-0.0035734044748108873,0.005350701061564368,0.012048885067169416,0.014214553059675533,0.5035452974803168,4,864
realism,joint,nuisance,0.15,6,107,honest_alpha,0.4,potential,0.00033269200944757715,0.0005671900794661306,0.016110028386126015,0.007847694000171325,0.49453276283902087,4,100
realism,joint,nuisance,0.15,6,107,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,6,107,honest_alpha,0.7,lowrank,0.0,0.0,,,,4,864
realism,joint,nuisance,0.15,6,107,honest_alpha,0.7,potential,0.00013998827526542912,0.00027997655053085824,0.026850780903767295,-0.1288096302051778,0.5538461538461539,4,100
realism,joint,nuisance,0.15,6,107,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
realism,joint,nuisance,0.15,6,107,rank2,0.05,lowrank,-0.01834775485772565,0.023335760372161906,0.02072588349255292,0.023224878554321204,0.5364751735719477,8,204
realism,joint,nuisance,0.15,6,107,rank2,0.1,lowrank,-0.018506446612010827,0.025680532299017463,-0.0016487644036219443,0.0032519190967981054,0.5129683498700249,8,204
realism,joint,nuisance,0.15,6,107,rank2,0.2,lowrank,-0.014301780367672753,0.02281964144226413,-0.013632394942356657,0.0009413377677265257,0.49922640813189995,8,204
realism,joint,nuisance,0.15,6,107,rank2,0.4,lowrank,-0.003078474438121953,0.003936675498881611,-0.015005358458980341,-0.012228872174663537,0.5096589893967842,8,204
realism,joint,nuisance,0.15,6,107,rank2,0.7,lowrank,-0.001381320603169492,0.00195221990066932,-0.01499095268992008,-0.012994255799406123,0.5002224795256361,8,204
realism,joint,nuisance,0.15,7,108,honest_alpha,0.4,lowrank,-0.003221544919503383,0.004138477324798552,-0.050021998392934114,-0.02709105993540713,0.4553030303030303,4,1856
