tag,estimator,variant,sigma_obs,sim_seed,est_seed,seconds,true_synergy_rms,true_pair_interaction_is_zero,true_curl_fraction,true_D_is_zero,est_synergy_rms,est_D_std,est_D_mean_square,curl_fraction,grad_fraction,artifact_rms,artifact_curl_fraction,estimate_truth_pearson,converged,n_samples,n_samples_expected,selector_on_fraction,split_half_pearson_D,posterior_noise_fraction_of_D,offset_error_rms,second_position_gain_mean,second_position_gain_sd,template_r2,template_subspace_overlap,rank2_energy_absolute,top1,artifact_top1,top2,artifact_top2,top4,artifact_top4,top8,artifact_top8,top16,artifact_top16,top32,artifact_top32,top64,artifact_top64
primary,joint,strict,0.15,19,120,5974.22020816803,0.0,True,,True,0.015544425732926265,0.021738643366749206,0.0004678429292724422,0.7960966177845538,0.2039033822154462,0.015544425732926265,0.7960966177845538,,True,1999.0,1999.0,0.20020270135067536,0.9584696108383273,4.15050910337068,0.005231931479324691,0.6688230444968656,0.2320207238929858,0.0009283732998753846,0.006723340560676014,3.3805245145717256e-05,0.04538248209755961,0.04538248209755961,0.09076496419511917,0.09076496419511917,0.16987569295803887,0.16987569295803887,0.30190481416591763,0.30190481416591763,0.5146985309120744,0.5146985309120744,0.7737277771869316,0.7737277771869316,0.9745512681186269,0.9745512681186269
primary,joint,strict,0.15,18,119,6090.094532251358,0.0,True,,True,0.01617472201896904,0.022920652197854687,0.0005201027342032706,0.804946268770816,0.19505373122918412,0.01617472201896904,0.804946268770816,,True,1999.0,1999.0,0.20745892946473238,0.9381424041822797,3.9226375321051195,0.004654013972337858,0.7192026894283354,0.23002740324966248,2.228046030450237e-06,0.05534257544117882,3.488396877613235e-05,0.041661976051444165,0.041661976051444165,0.08332395210288825,0.08332395210288825,0.15798458823215517,0.15798458823215517,0.2861442153523818,0.2861442153523818,0.4911131600295245,0.4911131600295245,0.7580541749391537,0.7580541749391537,0.9699409207422842,0.9699409207422842
oracle_strict,oracle,strict,0.15,0,101,44.916285037994385,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,4,105,46.16430401802063,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,6,107,50.18572187423706,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,1,102,50.60882496833801,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,5,106,50.48055291175842,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,3,104,51.05724596977234,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,2,103,51.44979190826416,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,7,108,36.44608116149902,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,8,109,37.074243783950806,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,13,114,38.854849100112915,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,9,110,40.963058948516846,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,10,111,40.838500022888184,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
oracle_strict,oracle,strict,0.15,12,113,40.63316297531128,0.0,True,,True,0.0,,0.0,,,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
