family,tag,regime,sparsity_mode,observation_map,pair_coverage,seed,n_params,n_pair_params,pair_hidden,identifiable_latents,n_train_pairs,n_val_pairs,n_test_pairs,n_eligible_pairs,min_train_degree,mean_train_degree,n_isolated_interventions,test_mse_sim,test_mae_sim,test_mse_ord,test_mae_ord,test_mse,test_rmse,test_mae,test_r2,train_mse_sim,train_mae_sim,train_mse_ord,train_mae_ord,train_mse_single,train_mae_single,train_mse,train_rmse,train_mae,train_r2,test_pred_S_rms,test_pred_A_rms,test_true_S_rms,test_true_A_rms,test_S_proj_pearson,test_S_pearson,test_S_spearman,test_S_nrmse,test_A_pearson,test_A_spearman,test_A_nrmse,test_topo_auroc_S,test_topo_auprc_S,test_topo_auroc_A,test_topo_auprc_A,test_topo_base_rate,test_topk_S_overlap,sym_residual,sym_residual_rel,antisym_residual,antisym_residual_rel,pair_net_order_asymmetry,final_test_mse_sim,final_test_mae_sim,final_test_mse_ord,final_test_mae_ord,final_test_mse,final_test_rmse,final_test_mae,final_test_r2,final_test_pred_S_rms,final_test_pred_A_rms,final_test_true_S_rms,final_test_true_A_rms,final_test_S_proj_pearson,final_test_S_pearson,final_test_S_spearman,final_test_S_nrmse,final_test_A_pearson,final_test_A_spearman,final_test_A_nrmse,final_test_topo_auroc_S,final_test_topo_auprc_S,final_test_topo_auroc_A,final_test_topo_auprc_A,final_test_topo_base_rate,final_test_topk_S_overlap,test_true_v_additive_mse,noise_floor_mse,interaction_variance_share,n_restarts,restart_train_mse_worst,best_val_mse,best_epoch,epochs_run,final_train_mse,max_epochs,patience,emb_dim,pair_mode,n_interventions,simultaneity_defect,condition,skill_vs_additive_family
shared_pair,main,both,latent,identity,0.1,0,13396,11408,76,True,202,66,266,332,1,6.3125,0,0.4510827489334055,0.4242091399210155,0.9178615531349473,0.5858406543468461,0.7622686184010999,0.873079961058035,0.5319634828715691,0.7219397739891602,0.02819240119074578,0.12404391425419212,0.056971099052201817,0.1764558629474597,0.02924561584813858,0.13050637686560257,0.0456461320476135,0.21364955428835675,0.15626484690973003,0.984215621947122,0.49249494075775146,0.5027653574943542,0.6749444343461529,0.5842553322044434,0.3011688999735436,0.3011688999735436,0.2589619055057615,0.989633753680976,0.27048745990791623,0.3655023184418541,1.1312106886843059,0.6711236218625382,0.40554560632741454,0.6432090077410274,0.3690205251631513,0.23684210526315788,0.2692307692307692,0.0,0.0,0.0,0.0,0.5101050734519958,0.45090420540840903,0.42385128299310476,0.9177081405321009,0.5856828889456485,0.7621068288242038,0.8729873016397225,0.5317390202948006,0.7219987915654213,0.4926418364048004,0.5027386546134949,0.6749444343461529,0.5842553322044434,0.30113550589885996,0.30113550589885996,0.2587880024419752,0.989597184908991,0.2704772206585037,0.3655078973669068,1.1311981405455436,0.671123621862538,0.40544933801793454,0.6431308155446086,0.36894037620180425,0.23684210526315788,0.2692307692307692,0.6852257480026052,0.0025000000000000005,0.2487000721143253,2,0.09074699878692627,0.8538394570350647,4980,5000,0.04564613103866577,5000,5000,8,outer,64,0.0,898d0ae64401,-0.055852089931241355
shared_pair,main,both,latent,identity,0.1,1,13396,11408,76,True,202,60,242,302,2,6.3125,0,0.5437709338309555,0.4258815407323261,1.0619025562093505,0.6071289905636591,0.889192015416552,0.9429697849966096,0.5467131739532147,0.6791883852800564,0.031027376867712883,0.13084865717974106,0.06787993693599058,0.1877942240515201,0.030004487557361237,0.1329629255360633,0.05315121172102884,0.23054546562669334,0.16538794403198487,0.9785749347739615,0.47633612155914307,0.5153449773788452,0.7236853112125092,0.6716918191595322,0.26630266305767736,0.26630266305767736,0.3241764220011423,1.039977258727546,0.28106015654974414,0.4750757925031784,1.0788502187603484,0.6411279595637137,0.32283412217809554,0.5849073335106855,0.3191162215566143,0.2603305785123967,0.125,0.0,0.0,0.0,0.0,0.5753564238548279,0.4736976443882689,0.40642382650264075,0.9796854264465451,0.5937749277218439,0.8110228324271196,0.9005680609632565,0.5313245606487761,0.7073910472263973,0.4580414295196533,0.5046277642250061,0.7236853112125092,0.6716918191595322,0.3377762099247006,0.3377762099247006,0.3636101151504144,0.9770128722926662,0.30796547070869956,0.4789095532211338,1.050588736265122,0.6483107209364193,0.3549771916001346,0.6107120688126274,0.3204607748435741,0.2603305785123967,0.25,0.8270751336687069,0.0025000000000000005,0.29530161787387416,2,0.061601895838975906,0.4299977123737335,1320,5000,0.0531512089073658,5000,5000,8,outer,64,0.0,898d0ae64401,-0.07299746336547308
shared_pair,main,both,latent,identity,0.1,2,13396,11408,76,True,202,74,294,368,1,6.3125,0,0.5802401430699062,0.5042741800486634,1.281218265060385,0.7242683556164943,1.047558891063559,1.0235032442858005,0.6509369637605508,0.6360442120988276,0.031006206069539452,0.1346677517701707,0.09493539028450422,0.23216162567598833,0.053733000227312755,0.16918318925385348,0.0717254676351264,0.26781610787091653,0.1967520996162991,0.9751584287401349,0.5599822402000427,0.5909203290939331,0.6634971332151967,0.6956231010395416,0.2218005908290127,0.2218005908290127,0.2934680183174097,1.1251082804051007,0.20218186175991035,0.27693217623718663,1.171125779240505,0.5703059581320451,0.2757557921365631,0.5505958132045088,0.259803990027627,0.23469387755102042,0.27586206896551724,0.0,0.0,0.0,0.0,0.675170361995697,0.6311278503062152,0.5269835405002136,1.4213142154981269,0.7544442273318068,1.1579187604341563,1.076066336446855,0.6786239983879423,0.5977016295938319,0.5654503703117371,0.649397075176239,0.6634971332151967,0.6956231010395416,0.19662243300808752,0.19662243300808752,0.24754911972309024,1.1591744251597942,0.17216424672623093,0.26674946255473325,1.245925951096033,0.5682447665056362,0.2719238748917938,0.558647342995169,0.2600169418268852,0.23469387755102042,0.13793103448275862,0.7643717300427518,0.0025000000000000005,0.26492104756961427,2,0.07468800246715546,0.9250935316085815,2070,5000,0.07172547280788422,5000,5000,8,outer,64,0.0,898d0ae64401,-0.26962363009262025
shared_pair,main,both,latent,identity,0.1,3,13396,11408,76,True,202,64,257,321,0,6.3125,1,0.48474703226245164,0.41767709890086396,0.9357818194135886,0.5764827332893165,0.7854368903632096,0.8862487745341088,0.5235475218264991,0.6983520442344708,0.03514135328210186,0.13770458954538653,0.09267447152774673,0.2086598185759475,0.045495634434954774,0.15193239175986029,0.07082203054333039,0.26612408861906955,0.18184860726191335,0.9635590604634348,0.3515941798686981,0.3555184304714203,0.624247173031166,0.600675599158459,0.07343540132234176,0.07343540132234176,0.17526924175413988,1.0998771927426974,0.08021382976217412,0.19419516616143334,1.0967732680086604,0.6346065699006875,0.37740146494313165,0.5475935828877005,0.29849556154511303,0.2723735408560311,0.2,0.0,0.0,0.0,0.0,0.47324278950691223,0.4664767399012818,0.413340044324128,0.9628677014724143,0.5815803019530248,0.7974040476153701,0.8929748303369867,0.5255002160767259,0.693756043504521,0.37512460350990295,0.38388606905937195,0.624247173031166,0.600675599158459,0.10893177390283829,0.10893177390283829,0.17001607603384308,1.1032263687048711,0.051195879511379966,0.16746522514930773,1.153744425114753,0.6027501909854851,0.332704067956336,0.5530175706646294,0.30977627036036987,0.2723735408560311,0.28,0.6351476448634765,0.0025000000000000005,0.24198641121127815,2,0.08105498552322388,0.7298431396484375,710,5000,0.07082203030586243,5000,5000,8,outer,64,0.0,898d0ae64401,-0.13565364520298218
shared_pair,main,both,latent,identity,0.1,4,13396,11408,76,True,202,73,294,367,0,6.3125,1,0.7769334046674875,0.5547798412402017,1.4707287884937128,0.7451000260854779,1.2394636605516376,1.1133120229978826,0.6816599644703858,0.5912432726821011,0.03557918549667654,0.14479764331796866,0.10815401227889569,0.22840608393259523,0.045603189659615656,0.15945159869521414,0.08029823965554915,0.28336944022873944,0.19661206593356995,0.9672042831127433,0.4853501617908478,0.4137726128101349,0.8104189479295445,0.7907564643727457,0.1435672900150372,0.1435672900150372,0.1268057983880774,1.0705808550968186,0.21421644580550273,0.13569769899051193,1.0103688123321717,0.6149332719742291,0.406206872309005,0.6065347445927289,0.39813919032741446,0.2789115646258503,0.27586206896551724,0.0,0.0,0.0,0.0,0.5354738235473633,0.7427391077713997,0.5338838543318499,1.4091686565082508,0.7360666610763327,1.187025473595967,1.089506986483321,0.668672392161505,0.6085366087989054,0.5538838505744934,0.4863593876361847,0.8104189479295445,0.7907564643727457,0.25457822672155817,0.25457822672155817,0.18810324615760576,1.0564732198577897,0.27658514201281076,0.25920350670493225,1.0070719090000766,0.6169466175793834,0.39803028997322343,0.6271283939254487,0.40119090598639384,0.2789115646258503,0.27586206896551724,1.076287525145831,0.0025000000000000005,0.3534790323700732,2,0.08278777450323105,1.273132562637329,570,5000,0.08029824495315552,5000,5000,8,outer,64,0.0,898d0ae64401,-0.2148947083086057
algebra,main,both,latent,identity,0.1,1,13324,11336,48,True,202,60,242,302,2,6.3125,0,0.46189459421846113,0.408786906675022,1.1583586797413474,0.6313964829780762,0.9262039845670521,0.9623949213119591,0.5571932908770583,0.665834835786504,0.030846389064950363,0.13529481708358523,0.07952495271864167,0.20554262256440442,0.03898957878781266,0.1440496401148023,0.06097669333115107,0.2469345932249086,0.17848947691679246,0.9754205108484634,0.4082515835762024,0.5941200256347656,0.7236853112125092,0.6716918191595322,0.33040792335037183,0.33040792335037183,0.2920757937732664,0.9491997716869687,0.1493107993829051,0.28998671064558157,1.2435729873303647,0.7038219384588099,0.4194029120748595,0.5881883479648843,0.3049151494870221,0.2603305785123967,0.375,0.0,0.0,0.0,0.0,0.0,0.3872938880991148,0.3926912509544663,0.9608737968310842,0.5988144710333352,0.7696804939204277,0.8773143643645803,0.5301067310070455,0.7223069508137874,0.527097225189209,0.5304197669029236,0.7236853112125092,0.6716918191595322,0.5299561712942512,0.5299561712942512,0.4126886451166597,0.8534274613401436,0.21607635492338748,0.3597139084376605,1.1266368149510837,0.6956637403564778,0.4237682510247539,0.5983860955927994,0.3160598433450984,0.2603305785123967,0.4583333333333333,0.8270751336687069,0.0025000000000000005,0.29530161787387416,2,0.062116775661706924,0.4335825741291046,3180,5000,0.06097669526934624,5000,5000,8,outer,64,0.0,9d884333bc62,-0.117660200236815
algebra,main,both,latent,identity,0.1,0,13324,11336,48,True,202,66,266,332,1,6.3125,0,0.40727845776855615,0.40880639287483617,0.7922809703360787,0.5374480281462808,0.6639467994802379,0.8148293069595852,0.4945674830557992,0.7578055915381992,0.021388887048709757,0.11201007503480133,0.057638749308778076,0.17676403919626635,0.03424431168165606,0.1424691459246039,0.044474993809271196,0.2108909524120729,0.1539652721365614,0.9846206001539697,0.4867647886276245,0.517038881778717,0.6749444343461529,0.5842553322044434,0.3829363131453942,0.3829363131453942,0.3822386154064406,0.9639827706274605,0.3529235653641962,0.43290513755238214,1.061316933111805,0.6543904918289155,0.36727862570760705,0.668074126202205,0.3952679209995985,0.23684210526315788,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.40682407290204947,0.4098973088106174,0.7920120255279602,0.5393170070384598,0.6636160413193233,0.8146263200506864,0.49617710762917894,0.7579262454478035,0.49152183532714844,0.5177652835845947,0.6749444343461529,0.5842553322044434,0.38743421901450376,0.38743421901450376,0.3827910883845187,0.9633971420297321,0.35288825688917835,0.43347912924137777,1.0620066767846954,0.6546250684181718,0.36595410438340137,0.6686996637735554,0.3956264427412961,0.23684210526315788,0.3076923076923077,0.6852257480026052,0.0025000000000000005,0.2487000721143253,2,0.04487190395593643,0.850348711013794,4010,5000,0.04447499290108681,5000,5000,8,outer,64,0.0,9d884333bc62,0.080337824604644
additive,main,both,latent,identity,0.2,0,1988,0,48,True,403,66,266,332,6,12.59375,0,0.42269244272229023,0.4134647344122563,0.7640787333311734,0.5158194934890806,0.6502833031282124,0.8064014528311643,0.4817012404634725,0.7627897595755921,0.3170497352873794,0.356544794175402,0.7851347866919528,0.4955487312135474,0.08412359289234468,0.2039139354444457,0.6017074558834548,0.7756980442694533,0.4368816349404955,0.7826039618790301,0.0,0.0,0.6749444343461529,0.5842553322044434,,,,0.9999999999989024,,,0.9999999999985353,,,,,0.23684210526315788,,0.0,0.0,0.0,0.0,0.0,0.42340904257280393,0.41328879847504435,0.7649473819509843,0.5156833214681242,0.6511012688249243,0.8069084637212106,0.4815518138037642,0.7624913821781677,0.0,0.0,0.6749444343461529,0.5842553322044434,,,,0.9999999999989024,,,0.9999999999985353,,,,,0.23684210526315788,,0.6852257480026052,0.0025000000000000005,0.2487000721143253,2,0.6020891070365906,0.9818633198738098,740,5000,0.6017075181007385,5000,5000,8,outer,64,0.0,83489948ed3f,0.0
algebra,main,both,latent,identity,0.1,2,13324,11336,48,True,202,74,294,368,1,6.3125,0,0.4487016156850107,0.4477915696778825,0.9112071606073028,0.6040371169892363,0.7570386456332054,0.8700796777498055,0.5519552678854518,0.7369803272221451,0.027963538492498094,0.1279421921371394,0.06221564035018561,0.1907568598615081,0.04429951515462583,0.1523911064734691,0.0501774961893368,0.2240033396834449,0.1681539179254529,0.9826214050834774,0.5848419666290283,0.49627214670181274,0.6634971332151967,0.6956231010395416,0.4247024358114504,0.4247024358114504,0.4629498632333132,0.9985869208332903,0.39356585194396865,0.5265804314437061,0.9780395233765767,0.5963929146537843,0.3102641048917329,0.6709822866344605,0.3798511999881594,0.23469387755102042,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.45753935315509875,0.45367495992227125,0.9011036614399078,0.6065808214492633,0.753248892011638,0.8678991254815492,0.5556122009402659,0.7382970100139723,0.5864295959472656,0.49111372232437134,0.6634971332151967,0.6956231010395416,0.4093464175980919,0.4093464175980919,0.46830885069941675,1.013277276445513,0.40663465677873917,0.5281162085936938,0.9580954647706864,0.5983252818035428,0.3195076394314029,0.6542351046698872,0.3732096766522422,0.23469387755102042,0.3103448275862069,0.7643717300427518,0.0025000000000000005,0.26492104756961427,2,0.06122973561286926,0.6742827892303467,3170,5000,0.050177495926618576,5000,5000,8,outer,64,0.0,9d884333bc62,0.08248198589255773
additive,main,both,latent,identity,0.2,1,1988,0,48,True,403,60,242,302,5,12.59375,0,0.44637443327571713,0.40441284664442817,0.8972180242764156,0.5368909125886605,0.7469368272761828,0.8642550707263353,0.4927315572739165,0.7305126390051893,0.41584920706258827,0.3696644225093747,0.9649708399258067,0.5096501134388304,0.08667064873068833,0.18629780666438092,0.7469761578516788,0.864277824459056,0.4490776224112299,0.7308639634352703,0.0,0.0,0.7236853112125092,0.6716918191595322,,,,0.9999999999990453,,,0.9999999999988918,,,,,0.2603305785123967,,0.0,0.0,0.0,0.0,0.0,0.4445384301688398,0.40354123519993296,0.8953731940620784,0.5372454670051199,0.7450949394309988,0.8631888202652991,0.4926773897367243,0.7311771737777711,0.0,0.0,0.7236853112125092,0.6716918191595322,,,,0.9999999999990453,,,0.9999999999988918,,,,,0.2603305785123967,,0.8270751336687069,0.0025000000000000005,0.29530161787387416,2,0.7484040856361389,0.31506723165512085,3080,5000,0.7469761371612549,5000,5000,8,outer,64,0.0,83489948ed3f,0.0
additive,main,both,latent,identity,0.2,3,1988,0,48,True,403,64,257,321,5,12.59375,0,0.38936586580682936,0.3916034422195801,0.7545874471259231,0.5041577920395292,0.6328469200195584,0.7955167628777903,0.46663967543287943,0.756954400692671,0.32974869398621215,0.35530808391806873,0.6993291421863957,0.468974535733589,0.06866341970698352,0.18505422624581158,0.5506225224979775,0.7420394345976348,0.4187164996857709,0.7671698043480595,0.0,0.0,0.624247173031166,0.600675599158459,,,,0.9999999999987169,,,0.9999999999986142,,,,,0.2723735408560311,,0.0,0.0,0.0,0.0,0.0,0.3884773884921384,0.3873670777174395,0.7537263863383475,0.5004791723596951,0.6319767203896112,0.7949696348852647,0.46277514081227655,0.7572886018776448,0.0,0.0,0.624247173031166,0.600675599158459,,,,0.9999999999987169,,,0.9999999999986142,,,,,0.2723735408560311,,0.6351476448634765,0.0025000000000000005,0.24198641121127815,2,0.5520986318588257,0.6904082894325256,560,5000,0.5506225228309631,5000,5000,8,outer,64,0.0,83489948ed3f,0.0
additive,main,both,latent,identity,0.2,2,1988,0,48,True,403,74,294,368,7,12.59375,0,0.42778668838521333,0.4271014935749327,0.9079464135364455,0.5568056493386514,0.7478931718193681,0.8648081705322679,0.5135709307507452,0.7401577601627078,0.38865521823351523,0.38359392940355974,0.9429582595978423,0.5457925060274976,0.08327409070858588,0.1983484233649101,0.7242591924503669,0.8510341899420768,0.476976757661549,0.7633675275580856,0.0,0.0,0.6634971332151967,0.6956231010395416,,,,0.9999999999988642,,,0.9999999999989667,,,,,0.23469387755102042,,0.0,0.0,0.0,0.0,0.0,0.42816528154573547,0.4284061328970907,0.9082938823828217,0.558028216282346,0.7482510154371262,0.8650150376942162,0.5148208551539276,0.7400334337339431,0.0,0.0,0.6634971332151967,0.6956231010395416,,,,0.9999999999988642,,,0.9999999999989667,,,,,0.23469387755102042,,0.7643717300427518,0.0025000000000000005,0.26492104756961427,2,0.7262296676635742,0.6073474884033203,900,5000,0.7242592573165894,5000,5000,8,outer,64,0.0,83489948ed3f,0.0
algebra,main,both,latent,identity,0.1,3,13324,11336,48,True,202,64,257,321,0,6.3125,1,0.4074354988198104,0.3836522226671405,0.7819427812795312,0.5225180222904132,0.6571070204596242,0.81062137922684,0.476229422415989,0.7476372807633687,0.02596821166494356,0.12312954074128375,0.07260538141244201,0.18791864857503,0.033068668018252215,0.1337932759709483,0.05476798149270643,0.23402560007979134,0.1632150312181972,0.9718195498377532,0.3986692726612091,0.33588874340057373,0.624247173031166,0.600675599158459,0.2535678759922853,0.2535678759922853,0.3231790038797393,1.0319681807628192,0.2892691679148732,0.3011607051963623,1.010666522655107,0.6222307104660046,0.3546067085741557,0.5847975553857907,0.3884550301866541,0.2723735408560311,0.28,0.0,0.0,0.0,0.0,0.0,0.42243490547644136,0.3927649295972357,0.7797405382336586,0.5305119842863495,0.6606386606479195,0.8127968138765799,0.48459629938997834,0.7462809502212598,0.4002186954021454,0.3146251142024994,0.624247173031166,0.600675599158459,0.23911439337874918,0.23911439337874918,0.27331166297167675,1.0399361325167642,0.29105418686799045,0.3296642060107682,0.9879223674583816,0.6173414820473644,0.3417585964740565,0.5705882352941176,0.3787767371813554,0.2723735408560311,0.28,0.6351476448634765,0.0025000000000000005,0.24198641121127815,2,0.07315395772457123,0.7280645966529846,1590,5000,0.05476798489689827,5000,5000,8,outer,64,0.0,9d884333bc62,0.04989695260130156
algebra,main,both,latent,identity,0.1,4,13324,11336,48,True,202,73,294,367,0,6.3125,1,0.6233313359923178,0.5273700965695882,1.3044675507660717,0.7302268168403914,1.077422145841487,1.0379894728953116,0.6626079100834571,0.6446821602837574,0.0276984048430853,0.1295810356611678,0.07440376983288788,0.20298061588329688,0.03687379463173481,0.15001467818364467,0.056737497980926796,0.2381963433407969,0.17579175734949418,0.9768270521414203,0.6378112435340881,0.5589186549186707,0.8104189479295445,0.7907564643727457,0.39086098467469166,0.39086098467469166,0.23395839506624655,0.9726025105451811,0.2870835300756282,0.2537143046030815,1.0439156434608032,0.6679130234698574,0.46062471743819294,0.6552001840773125,0.42668799633156074,0.2789115646258503,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.6462748059670882,0.5340639345459938,1.3101061521803663,0.7297333515606366,1.0888290367759401,1.043469710521556,0.6645102125557556,0.6409203368792986,0.6529939770698547,0.5505287647247314,0.8104189479295445,0.7907564643727457,0.3745170596314783,0.3745170596314783,0.21739362951752114,0.9927095214661998,0.3003270169900307,0.25598485590800213,1.030441902084114,0.6557179015186377,0.45054347600259737,0.6587666820064426,0.42748892850965814,0.2789115646258503,0.3448275862068966,1.076287525145831,0.0025000000000000005,0.3534790323700732,2,0.09158775955438614,1.2401421070098877,2280,5000,0.056737493723630905,5000,5000,8,outer,64,0.0,9d884333bc62,-0.056065220189481124
additive,main,both,latent,identity,0.2,4,1988,0,48,True,403,73,294,367,8,12.59375,0,0.5327324807868244,0.45097184154216474,1.1579768106424324,0.5939963771187553,0.9495620340238966,0.9744547367753397,0.5463215319265584,0.6868485283060343,0.2741733417662303,0.3345227647014913,0.631403813944333,0.4403101047717987,0.06964500585429392,0.1841088228163946,0.4900711792188515,0.7000508404529284,0.39393997115555385,0.7927056307131035,0.0,0.0,0.8104189479295445,0.7907564643727457,,,,0.9999999999992387,,,0.9999999999992004,,,,,0.2789115646258503,,0.0,0.0,0.0,0.0,0.0,0.5516304915619868,0.4601428077060429,1.1762593870241675,0.6033154021869161,0.9680497552034407,0.9838951952334358,0.5555912040266251,0.6807515521336527,0.0,0.0,0.8104189479295445,0.7907564643727457,,,,0.9999999999992387,,,0.9999999999992004,,,,,0.2789115646258503,,1.076287525145831,0.0025000000000000005,0.3534790323700732,2,0.5010111927986145,1.2641545534133911,280,5000,0.490071177482605,5000,5000,8,outer,64,0.0,83489948ed3f,0.0
unconstrained,main,both,latent,identity,0.2,0,13396,11408,76,True,403,66,266,332,6,12.59375,0,0.1458023314414758,0.2231967501559725,0.24790310515833786,0.28288253996513635,0.21386951391938383,0.4624602836129648,0.26298727669541505,0.921984712551868,0.0490986150129748,0.1465576891962427,0.04355095528051814,0.14956113443172178,0.007372259545009412,0.06574606825484194,0.04348832397266856,0.2085385431345212,0.1443965211833177,0.984287731116281,0.48478513956069946,0.4545745551586151,0.6749444343461529,0.5842553322044434,0.7972482264308998,0.7972482264308998,0.664570478560191,0.5633518331650887,0.7850043974115943,0.7709406545832463,0.6259187555866288,0.885761201032137,0.7378453483075456,0.8675424192665572,0.6724025736655053,0.23684210526315788,0.6538461538461539,0.0,0.0,0.0,0.0,0.24395045638084412,0.14592065708794744,0.22350659447312501,0.24853207119883525,0.28357397274730844,0.21432826649520598,0.46295600924408137,0.2635515133225806,0.9218173688598454,0.4841310977935791,0.45476987957954407,0.6749444343461529,0.5842553322044434,0.7967124720836811,0.7967124720836811,0.662047529253492,0.5643444042522819,0.7844312972702991,0.7701063661910765,0.6264152314335246,0.8859175854249746,0.738465261233109,0.8671514582844632,0.6699008470737186,0.23684210526315788,0.6538461538461539,0.6852257480026052,0.0025000000000000005,0.2487000721143253,2,0.04587404057383537,0.2515536844730377,4460,5000,0.04348832368850708,5000,5000,8,outer,64,0.0,726abda0d341,0.6711133241610903
unconstrained,main,both,latent,identity,0.2,3,13396,11408,76,True,403,64,257,321,5,12.59375,0,0.18687846572759043,0.24009826182501876,0.3208515212327108,0.3099411393034983,0.27619383606433734,0.5255414694049723,0.28666018014400524,0.8939274344431155,0.04272899426082482,0.14361061599346123,0.0484965000900731,0.15446135231321306,0.00643931447174999,0.061119623791270374,0.04455622928979051,0.21108346522120228,0.14633353034756943,0.9811594419785239,0.44033896923065186,0.37906548380851746,0.624247173031166,0.600675599158459,0.7154919827569778,0.7154919827569778,0.6658864299610894,0.6959643959792279,0.7638686963293813,0.771061795878201,0.6663305839902559,0.8689075630252101,0.7473540562991315,0.8550802139037433,0.6866337922039288,0.2723735408560311,0.6,0.0,0.0,0.0,0.0,0.22255757451057434,0.18687846572759043,0.24009826182501876,0.3208515212327108,0.3099411393034983,0.27619383606433734,0.5255414694049723,0.28666018014400524,0.8939274344431155,0.44033896923065186,0.37906548380851746,0.624247173031166,0.600675599158459,0.7154919827569778,0.7154919827569778,0.6658864299610894,0.6959643959792279,0.7638686963293813,0.771061795878201,0.6663305839902559,0.8689075630252101,0.7473540562991315,0.8550802139037433,0.6866337922039288,0.2723735408560311,0.6,0.6351476448634765,0.0025000000000000005,0.24198641121127815,2,0.07879922538995743,0.254265695810318,4999,5000,0.04455622658133507,5000,5000,8,outer,64,0.0,726abda0d341,0.5635692814056812
unconstrained,main,both,latent,identity,0.2,1,13396,11408,76,True,403,60,242,302,5,12.59375,0,0.168946656095363,0.2470788145950352,0.296315829766503,0.31858972381323186,0.25385943854278964,0.5038446571541566,0.294752754073833,0.9084100453233843,0.05098853481482578,0.15368734042400994,0.04292841302571611,0.14900650699788887,0.007819317724261468,0.06988819099186887,0.04371493854159836,0.20908117691843606,0.1465106732558162,0.9842494768084784,0.5540569424629211,0.4932768940925598,0.7236853112125092,0.6716918191595322,0.7843893425542705,0.7843893425542705,0.6300546857569365,0.5817317210368785,0.7981824858572459,0.8255479053919894,0.6073197511163118,0.8914604948124502,0.7891570777188044,0.8500487718364813,0.6798933337857066,0.2603305785123967,0.7083333333333334,0.0,0.0,0.0,0.0,0.287280410528183,0.17178950422207476,0.2508036332808368,0.292874003308331,0.3154775447226616,0.2525125036129123,0.5025062224618838,0.29391957424205334,0.9088960060183577,0.5597806572914124,0.496418833732605,0.7236853112125092,0.6716918191595322,0.7766550401677654,0.7766550401677654,0.6323590488056727,0.5862764349878671,0.8023873593240021,0.819750376898623,0.6033350693586531,0.8812627471845349,0.7723564945479109,0.8514675888977565,0.6836855018514683,0.2603305785123967,0.7083333333333334,0.8270751336687069,0.0025000000000000005,0.29530161787387416,2,0.04547809436917305,0.09339224547147751,2690,5000,0.043714940547943115,5000,5000,8,outer,64,0.0,726abda0d341,0.6601326520898345
unconstrained,main,both,latent,identity,0.2,2,13396,11408,76,True,403,74,294,368,7,12.59375,0,0.1417082243097188,0.21713760574881197,0.24668298836714844,0.27734230888546135,0.2116914003480052,0.4600993374783376,0.25727407450657824,0.9264515713027478,0.037796980581809116,0.13913983559276427,0.03479150357879222,0.13627056052733325,0.00428582138980391,0.05074137947397768,0.03420929114526555,0.18495753876299703,0.13287892679909596,0.9888230218841935,0.5584184527397156,0.5441880822181702,0.6634971332151967,0.6956231010395416,0.8165280745939953,0.8165280745939953,0.7729250362723907,0.5613896556149865,0.8586137503394694,0.8351751876778941,0.5275422235508959,0.9252818035426732,0.8151957023452344,0.9103381642512077,0.773237917001512,0.23469387755102042,0.7586206896551724,0.0,0.0,0.0,0.0,0.22363239526748657,0.14259686620877002,0.2176039062506796,0.24601604708179411,0.27681179908010156,0.21154298679078604,0.4599380249455203,0.25707583480362756,0.926503134965291,0.5586526989936829,0.5443464517593384,0.6634971332151967,0.6956231010395416,0.8154505088828555,0.8154505088828555,0.7730570217327402,0.5629458224356269,0.8594882068040935,0.8349049598436008,0.5264354876005501,0.9240579710144929,0.8144096182504406,0.9107890499194847,0.7747776809412267,0.23469387755102042,0.7586206896551724,0.7643717300427518,0.0025000000000000005,0.26492104756961427,2,0.034981925040483475,0.1901654750108719,4630,5000,0.03420929238200188,5000,5000,8,outer,64,0.0,726abda0d341,0.7169496816864467
unconstrained,main,both,latent,identity,0.2,4,13396,11408,76,True,403,73,294,367,8,12.59375,0,0.3340165017062587,0.34071459317263536,0.7066115221783758,0.48669529883604334,0.5824131820210036,0.7631599976551467,0.4380350636149074,0.8079287728986299,0.07823980032805726,0.18942197155089446,0.114715080813676,0.23455174980033403,0.017879809858552732,0.10433463995576046,0.09829953063548884,0.3135275596107762,0.21371813183915817,0.9584204497869852,0.5416695475578308,0.4432818591594696,0.8104189479295445,0.7907564643727457,0.6592714599358775,0.6592714599358775,0.5402011420638135,0.743059456572859,0.5782788184317653,0.5436736110537232,0.7979535440959878,0.7210078232857801,0.6194873599050026,0.7389553612517257,0.5890870413619874,0.2789115646258503,0.4827586206896552,0.0,0.0,0.0,0.0,0.23319806158542633,0.3351342661897202,0.3399585421740848,0.705662306958439,0.48571960501048567,0.5821529600355327,0.7629894888106472,0.43713258406501876,0.8080145902489424,0.541651725769043,0.4432661235332489,0.8104189479295445,0.7907564643727457,0.6592285776966718,0.6592285776966718,0.5398763728317729,0.7431592563942707,0.5790800828090398,0.5439526930110276,0.7973796369805811,0.7226184997699033,0.6205615121045269,0.7393005062126092,0.5896438673749854,0.2789115646258503,0.4827586206896552,1.076287525145831,0.0025000000000000005,0.3534790323700732,2,0.16474837064743042,0.878928005695343,4980,5000,0.0982995331287384,5000,5000,8,outer,64,0.0,726abda0d341,0.3866507282805427
